id,ra,dec,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,votes,p_el_debiased,p_cs_debiased,spiral,elliptical,uncertain
587722983887536000,179.97866,0.6169515,0.106727,19.376432,17.679287,16.589293,16.189878,15.777704,2.036391,0.771611,1.425701,0.759637,11.284048,35,0.62900001,0,0,0,1
587722984424472000,180.08572,1.0353707,0.198427,19.893604,18.476429,17.474394,17.002401,16.665373,6.192951,0.71346,2.963907,0.72718,11.176006,29,0.55800003,0.257,0,0,1
588848901523243000,179.95726,1.0794649,0.200383,19.832018,17.932972,16.62701,16.130201,15.790041,2.763412,0.867093,1.546323,0.878057,11.690752,30,0.76800001,0.131,0,1,0
588848901523439000,180.40768,1.1979732,0.0819,17.83725,16.058865,15.200766,14.805936,14.528049,6.237981,0.740983,4.28304,0.680175,11.2305,26,0.69199997,0.308,0,0,1
588848899912892000,180.51042,-0.01174823,0.166753,20.907446,18.739725,17.587851,17.143694,16.79591,1.799332,0.743702,1.16839,0.735165,11.052312,26,0.46900001,0.38,0,0,1
588848901523505000,180.46565,1.1634831,0.081918,19.896908,18.29607,17.536951,17.176977,16.904753,1.96887,0.502774,1.243291,0.553573,10.203193,61,0.098,0.85799998,1,0,0
588848900449960000,180.98801,0.33202331,0.081604,18.559505,16.758259,15.837955,15.369848,15.029077,6.687943,0.265331,3.326519,0.332172,11.127766,59,0.081,0.52700001,0,0,1
587722983350993000,180.63064,0.14499879,0.209853,21.293638,18.828468,17.512341,17.030937,16.692383,1.729739,0.759925,1.001072,0.805706,11.333823,65,0.87699997,0.031,0,1,0
588848900449829000,180.72412,0.34055585,0.099892,19.051165,17.669271,16.947788,16.580065,16.295383,3.37616,0.820614,1.895254,0.777815,10.787911,69,6.00E-03,0.90600002,1,0,0
588848898829189000,157.78902,-1.0470567,0.221952,21.27667,19.154861,17.715454,17.213942,16.927755,1.496818,0.444769,1.145118,0.468739,11.38705,53,0.509,0.113,0,0,1
587728947977191000,157.7796,-0.75595496,0.222823,21.069864,18.671646,17.195442,16.715158,16.419285,2.443146,0.843122,1.260172,0.883429,11.597652,39,0.82099998,0.026,0,1,0
588848899902931000,157.74175,-0.09256493,0.0935,19.655952,17.783016,16.85639,16.456545,16.124779,1.783393,0.921551,1.191656,0.889275,10.750929,65,0.95999998,0.025,0,1,0
588848898829058000,157.40042,-1.0336496,0.139928,18.946241,17.753965,17.153744,16.78233,16.587879,4.938092,0.766777,2.2933,0.813296,10.655439,59,0.04,0.92199999,1,0,0
587728947977060000,157.45025,-0.75310371,0.222151,20.255932,18.647106,17.439922,16.98844,16.61953,9.456925,0.826386,3.71147,0.871932,11.329638,48,0.583,0.417,0,0,1
587728947976929000,157.14666,-0.75186903,0.22242,20.53809,18.540152,17.128895,16.640295,16.283813,2.88766,0.991388,1.473665,0.967823,11.601682,35,0.80000001,0.057,0,0,1
587728949050474000,156.72126,0.14206635,0.033922,17.501411,16.623806,16.248884,16.014847,15.813368,2.648453,0.850889,1.634224,0.840113,9.609092,32,0.625,0.156,0,0,1
587728949587869000,157.79358,0.48881581,0.096922,19.683798,18.101351,17.288759,16.843536,16.533169,3.630695,0.398028,1.987411,0.420572,10.587932,26,0.127,0.87300003,1,0,0
588848900439867000,157.94053,0.38794872,0.028369,16.272594,15.361431,14.995685,14.834251,14.700248,4.335503,0.974592,2.934104,0.928619,9.794154,64,0.106,0.87800002,1,0,0
588848900439867000,157.95941,0.29795707,0.144809,20.405037,18.382528,17.238138,16.745955,16.418062,2.9333,0.983296,1.49907,0.926525,11.361615,56,0.56699997,0.28299999,0,0,1
587728949587935000,158.07605,0.61332663,0.097463,20.069046,18.2474,17.347967,16.959219,16.66287,1.263627,0.596268,1.001083,0.618493,10.540051,25,0.80000001,0.118,0,1,0
587728949587935000,158.09017,0.59955507,0.094879,20.03862,18.612185,17.807968,17.357395,17.102779,2.58373,0.365115,1.607897,0.42195,10.346002,33,0.28200001,0.62199998,1,0,0
587728949588131000,158.49457,0.61059445,0.106258,19.414698,17.53883,16.56702,16.135788,15.804695,3.217693,0.757978,1.691024,0.732819,11.025194,56,0.164,0.81,1,0,0
587728949051261000,158.45503,0.16152057,0.055808,18.559059,17.610949,17.31193,17.069502,17.046898,9.60307,0.546225,3.562075,0.588102,9.357441,71,0.069,0.84799999,0,0,1
588848900440064000,158.33212,0.41619705,0.097484,19.025616,17.616306,16.951691,16.617062,16.43066,14.567131,0.850089,5.090082,0.860118,10.498681,28,0.113,0.84399998,0,0,1
588848900440195000,158.58042,0.3670403,0.117391,20.597002,18.562363,17.510424,17.062634,16.666006,2.427769,0.568859,1.463997,0.586711,10.800328,26,0.30599999,0.69400001,1,0,0
587728949051326000,158.5852,0.03916046,0.187623,20.030626,17.840147,16.608269,16.131441,15.748162,6.033962,0.62628,2.504432,0.62806,11.590618,31,0.48300001,0.088,0,0,1
587728949588262000,158.72739,0.56530539,0.06565,19.08219,18.016472,17.650394,17.397417,17.251745,4.912587,0.761913,2.099529,0.82277,9.499786,52,0.127,0.69199997,0,0,1
587728949051654000,159.37088,0.19426466,0.096461,19.188557,17.081884,16.096043,15.667306,15.316525,3.565638,0.666336,1.971007,0.684843,11.183368,54,0.78899997,0.189,0,0,1
587728949588459000,159.21929,0.55136524,0.184863,20.492008,18.641619,17.50349,17.039375,16.752106,1.857799,0.713564,1.201803,0.726526,11.218035,23,0.68099999,0.20999999,0,0,1
587728947978436000,160.59958,-0.72733272,0.137235,20.447927,18.596142,17.551193,17.164289,16.823578,1.19532,0.486955,0.982335,0.487684,10.799832,29,0.47400001,0.44499999,0,0,1
587728947441631000,160.73398,-1.0695353,0.038089,17.037092,15.86009,15.480721,15.231102,15.075717,19.693609,0.459653,7.852989,0.467265,9.905261,27,0,0.963,1,0,0
588848899367502000,161.06432,-0.48459297,0.060393,18.533894,16.980482,16.223814,15.842603,15.58257,9.531014,0.712827,4.071156,0.726949,10.493281,26,0.33700001,0.66299999,0,0,1
587728948515504000,161.05479,-0.25133311,0.075068,19.836185,17.958647,17.249863,17.056759,16.689241,2.00252,0.329434,1.488205,0.368135,10.175673,26,0.33399999,0.528,0,0,1
587728947441434000,160.33044,-1.0639291,0.028787,17.709995,16.432989,16.010599,15.800739,15.647282,19.122627,0.604591,6.374619,0.631378,9.464635,59,0.012,0.97100002,1,0,0
588848899367436000,160.93637,-0.42134694,0.039179,19.277029,17.883595,17.472368,17.23921,17.222309,5.71845,0.71883,2.006663,0.729906,9.412308,57,0.19499999,0.45500001,0,0,1
587728947441434000,160.23508,-1.0663005,0.250242,20.197021,17.902363,16.464598,15.93027,15.618052,5.116561,0.815455,2.389129,0.817633,11.975618,36,0.94400001,0.028,0,1,0
587728948515307000,160.59841,-0.2701148,0.137163,20.315733,18.170452,17.151812,16.716747,16.39513,1.877285,0.763019,1.166609,0.77111,11.033536,27,0.52999997,0.234,0,0,1
587728947978109000,159.81631,-0.75408617,0.125376,19.955757,18.33819,17.572653,17.20322,16.946419,5.652371,0.618815,2.635061,0.660264,10.482555,29,0.127,0.81300002,1,0,0
587728947978174000,159.91313,-0.71218498,0.096418,20.00173,17.919991,16.957434,16.547384,16.215004,1.79694,0.553732,1.272555,0.594219,10.767189,26,0.699,0.221,0,0,1
587728948515307000,160.50806,-0.28294506,0.113993,19.517017,17.682993,16.694021,16.258507,15.93462,2.297217,0.685316,1.332544,0.73458,11.03584,33,0.86000001,0.104,0,0,1
587728948515176000,160.26023,-0.31197643,0.134694,20.217827,18.170584,17.093897,16.659801,16.28639,2.700914,0.442664,1.793458,0.475952,11.069663,38,0.48699999,0.426,0,0,1
588848898829975000,159.57794,-1.0192121,0.107324,19.916084,17.976025,17.03857,16.644882,16.325066,2.174428,0.703125,1.274701,0.66116,10.752729,32,0.368,0.398,0,0,1
587728947977912000,159.35356,-0.70439744,0.082777,19.106636,17.430599,16.612976,16.159378,15.86716,3.221095,0.377751,2.01658,0.409556,10.762557,31,0.13500001,0.63599998,0,0,1
588848899903717000,159.49476,-0.0960646,0.222775,19.380245,18.449154,17.657047,17.199165,16.95278,1.278272,0.690648,0.924909,0.637317,11.144318,33,0.48500001,0.36399999,0,0,1
588848899903652000,159.41494,-0.1804924,0.096447,19.303028,17.913382,17.16514,16.802023,16.561003,3.635964,0.792447,1.936615,0.768463,10.461025,25,0.125,0.875,1,0,0
588848900440653000,159.69789,0.34746251,0.081184,19.031908,17.7034,17.040014,16.659296,16.395018,8.137574,0.504504,3.49864,0.525983,10.368975,32,0.1,0.89999998,1,0,0
588848900977459000,159.57048,0.66977636,0.065871,19.0886,17.160446,16.325651,15.942897,15.666777,2.174677,0.269554,1.619119,0.343585,10.596592,29,0.345,0.62099999,0,0,1
588848900977524000,159.62774,0.81154318,0.11535,18.939329,17.919067,17.475943,17.167627,17.039101,7.346459,0.443541,3.141213,0.477924,10.174461,33,0.017,0.91600001,1,0,0
587728950125527000,159.62215,0.92697856,0.106422,19.409105,17.721764,16.740187,16.331242,15.985353,1.869402,0.904216,1.240709,0.828402,10.936829,24,0.64999998,0.303,0,0,1
587722983345750000,168.77953,0.20550328,0.126779,20.202641,18.324961,17.297487,16.851795,16.500597,1.666485,0.587714,1.19214,0.60746,10.93736,40,0.42699999,0.389,0,0,1
588848900444717000,168.93986,0.26124358,0.075969,18.81286,17.51886,16.973692,16.664297,16.444775,8.754325,0.817569,3.665087,0.828218,10.154313,41,0.057,0.83600003,0,0,1
587722983346077000,169.42984,0.04711583,0.076714,18.823458,17.537727,17.02108,16.706638,16.569475,7.696865,0.947778,2.789565,0.985388,10.101603,41,0.146,0.75,0,0,1
587722983346012000,169.34261,0.02126775,0.099712,20.293663,17.96126,16.982431,16.541769,16.190094,1.587648,0.389109,1.245257,0.433737,10.875848,21,0.63499999,0.26499999,0,0,1
588848901518786000,169.66211,1.0609081,0.081358,19.991043,18.298103,17.400385,17.012009,16.710091,1.217739,0.826533,0.964824,0.866778,10.371184,55,0.56300002,0.389,0,0,1
588848901518721000,169.64241,1.0847144,0.06389,18.768864,17.349321,16.65933,16.313667,16.088406,6.472232,0.508251,3.104381,0.542316,10.257051,34,0.241,0.759,1,0,0
587722984419950000,169.78188,0.9131895,0.063381,19.340494,17.940441,17.257933,16.937063,16.665138,1.769323,0.922224,1.228064,0.921561,9.913673,15,0.93300003,0,0,1,0
588848900981981000,169.8897,0.63439698,0.105167,19.165756,17.688032,16.889339,16.488594,16.169901,5.373163,0.649911,2.938217,0.575551,10.770259,30,0,1,1,0,0
588848898835218000,171.45938,-0.91942211,0.040936,19.49114,17.726067,16.996138,16.663931,16.398821,4.03408,0.538445,2.150398,0.58123,9.756796,28,0.65100002,0.30899999,0,0,1
587722981736120000,171.03603,-1.1577624,0.029336,16.156792,14.865292,14.273821,13.952058,13.691268,5.822845,0.723888,3.593966,0.763971,10.506759,30,0.167,0.833,1,0,0
588848899371696000,170.62369,-0.52944336,0.14705,18.830421,17.97541,17.330528,16.942379,16.744259,0.98895,0.926578,0.820247,0.910072,10.806154,36,0.67500001,0.23800001,0,0,1
587722983346864000,171.20788,0.0733948,0.105011,20.867151,18.505644,17.505211,17.059608,16.70046,1.953143,0.447812,1.286728,0.505327,10.719429,36,0.19,0.55500001,0,0,1
587722983346864000,171.2984,0.1707402,0.169179,20.287294,18.312023,17.108027,16.629709,16.290039,1.819616,0.84525,1.181483,0.828213,11.38453,23,0.87,0.087,0,1,0
587722982809927000,171.06578,-0.34069631,0.171417,20.372347,18.648104,17.572256,17.059258,16.703947,7.940267,0.352443,3.409832,0.380371,11.152195,51,0.56400001,0.38,0,0,1
587722983346733000,170.9831,5.11E-03,0.131647,19.553513,17.595453,16.554445,16.117367,15.761365,3.881361,0.748919,2.025921,0.713139,11.288413,60,0.875,0.107,0,1,0
588848899908632000,170.739,-0.19690575,0.095635,19.788181,17.825098,16.917208,16.526516,16.195641,1.769625,0.664604,1.202991,0.712096,10.728275,37,0.70899999,0.235,0,0,1
588848899908501000,170.51027,-0.03074261,0.176962,20.518414,18.614027,17.483593,17.010666,16.643026,3.373187,0.455536,1.886031,0.492252,11.17357,39,0.185,0.778,1,0,0
588848898834628000,170.14656,-0.88218849,0.0741,18.181978,16.986021,16.428198,16.039576,15.859794,2.818933,0.737056,1.874877,0.732595,10.424664,20,0.63599998,0.26100001,0,0,1
588848900445307000,170.33045,0.22288159,0.104981,19.50136,18.164541,17.442675,17.035135,16.782494,1.17749,0.877945,0.843998,0.919946,10.484307,17,0.74800003,0.122,0,0,1
587722982809403000,169.90559,-0.25639699,0.055615,19.079079,17.723206,16.955469,16.547327,16.240005,5.527342,0.302792,2.91484,0.325067,10.226412,30,0.23800001,0.68000001,0,0,1
588848898833776000,168.26351,-0.84092847,0.170094,19.718225,18.339575,17.460178,16.992405,16.710102,4.04809,0.545877,2.095562,0.58031,11.02458,49,0.37200001,0.597,1,0,0
587722983882293000,168.03912,0.62868038,0.063262,18.953007,17.491325,16.717865,16.262438,15.956038,4.412257,0.343883,2.546164,0.36868,10.477754,39,0.39199999,0.54100001,0,0,1
588848899907191000,167.54081,-0.05032645,0.092252,20.041794,18.043903,16.886465,16.356833,15.91353,4.170017,0.898362,1.920016,0.903593,11.123479,77,0.52200001,0.42500001,0,0,1
587722984419360000,168.35341,0.95200149,0.126026,20.482723,18.621544,17.627649,17.201088,16.86478,2.0986,0.657445,1.216926,0.729387,10.748666,35,0.458,0.30399999,0,0,1
587722983345684000,168.51721,0.19946686,0.165869,19.504425,18.294193,17.640736,17.259632,17.076397,2.164808,0.979697,1.292632,0.985086,10.651651,27,0.32600001,0.47099999,0,0,1
588848900444520000,168.5409,0.36087602,0.097864,19.818619,18.014927,17.094727,16.698612,16.353283,2.064125,0.808178,1.219224,0.735586,10.668724,25,0.44600001,0.55400002,1,0,0
588848900444651000,168.7576,0.22686014,0.112682,19.203333,17.381613,16.446245,16.013092,15.68247,3.40639,0.554086,2.207233,0.507708,11.101613,29,0.33899999,0.542,0,0,1
588848900444651000,168.90298,0.39103566,0.151786,19.793493,18.44121,17.746218,17.303877,17.056671,1.931657,0.729329,1.273142,0.770069,10.661109,52,0.29899999,0.43399999,0,0,1
588848900444913000,169.46317,0.21773935,0.214814,20.646257,18.844761,17.560431,17.060713,16.73712,1.600394,0.745773,1.015783,0.769445,11.322743,26,0.71100003,0.13500001,0,0,1
588848900444913000,169.47368,0.23947476,0.100033,20.285666,18.523397,17.617277,17.222286,16.922762,1.262861,0.32094,1.011321,0.375073,10.452665,42,0.38999999,0.53500003,1,0,0
587722983346208000,169.72884,0.01173276,0.132106,19.814466,18.191887,17.399052,17.0131,16.690132,5.66157,0.859171,2.398134,0.871763,10.728184,28,0.23800001,0.49900001,0,0,1
587722983883079000,169.8166,0.54492574,0.072261,17.934198,16.268766,15.39892,14.983069,14.687294,8.41466,0.779173,4.313046,0.67043,11.054876,34,0.29699999,0.671,0,0,1
587722983346274000,169.9662,0.07186817,0.072981,19.288498,17.234022,16.282003,15.825047,15.494249,2.645002,0.836055,1.559687,0.860496,10.971263,31,0.41999999,0.047,0,0,1
588848900981981000,169.84763,0.82000414,0.143754,19.53013,18.333387,17.634338,17.203249,16.972469,2.187967,0.423008,1.526148,0.471011,10.659483,43,0.39700001,0.359,0,0,1
588848898835087000,171.15442,-0.99188513,0.025585,16.567358,14.78831,14.022584,13.632302,13.371309,6.847129,0.760458,4.657739,0.754863,10.633934,19,1,0,0,1,0
588848899371892000,171.10541,-0.45878188,0.048403,18.186335,17.202599,16.878647,16.654898,16.551571,15.347542,0.497191,5.985227,0.472288,9.46728,63,0.041,0.84600002,1,0,0
588848899908894000,171.35463,-0.17435667,0.104306,19.876604,17.974396,17.033539,16.626154,16.300438,1.525109,0.771915,1.043228,0.778855,10.782701,30,0.72899997,0.237,0,0,1
588848900445700000,171.25266,0.24478524,0.244575,20.727522,19.319809,17.86128,17.531937,17.301594,1.557311,0.738599,1.019464,0.726168,11.220268,23,0.73000002,0.14,0,0,1
587722982809862000,170.94223,-0.33340054,0.174623,20.00383,18.423855,17.284414,16.745354,16.365189,4.05561,0.508135,2.251777,0.50727,11.3696,28,0.611,0.25,0,0,1
588848899908698000,170.89598,-0.09013096,0.048328,19.177357,17.387299,16.558474,16.177525,15.856288,1.356713,0.297424,1.249172,0.329127,10.242702,28,0.57099998,0.214,0,0,1
588848899918135000,192.40597,-0.18354038,0.082233,19.544258,18.191193,17.469833,17.066456,16.802334,9.614123,0.205497,4.465762,0.224041,10.286609,24,0.024,0.97600001,1,0,0
587722982819168000,192.24971,-0.32233085,0.081937,19.270895,17.327482,16.41946,16.026657,15.711209,3.338907,0.521775,2.292076,0.507404,10.811029,54,0.13500001,0.79799998,1,0,0
587722982282231000,192.04923,-0.74640862,0.084136,18.779955,17.106724,16.241611,15.827293,15.508946,7.878054,0.221666,4.525689,0.242067,10.756862,40,0.02,0.98000002,1,0,0
587722982819102000,192.05806,-0.26851494,0.082978,18.722647,16.866089,15.921036,15.459852,15.088376,3.581506,0.531582,2.33788,0.531826,11.136826,37,0.44800001,0.55199999,0,0,1
588848899917873000,191.93077,-0.15198359,0.089329,19.695669,17.708445,16.732922,16.305035,15.965026,1.79473,0.344987,1.507721,0.372773,10.844652,26,0.61500001,0.308,0,0,1
588848899917807000,191.78748,-0.05493295,0.107201,20.51894,18.495647,17.566271,17.152407,16.828218,1.684548,0.934655,1.02865,0.944692,10.59811,52,0.52399999,0.35800001,0,0,1
587722982818709000,191.24537,-0.29284425,0.118321,18.357925,17.257191,16.690681,16.324141,16.130753,4.932212,0.735112,2.427143,0.760839,10.703474,20,0.12899999,0.87099999,1,0,0
588848900991353000,191.34223,0.784273,0.083528,19.709423,17.81875,16.953028,16.555401,16.230444,2.218864,0.76257,1.230178,0.789199,10.576083,52,0.19499999,0.65799999,0,0,1
588848900991484000,191.53917,0.7061948,0.088737,18.552685,16.691095,15.777457,15.352553,15.053099,4.444174,0.954908,2.825713,0.937037,11.10112,29,0.73400003,0.266,0,0,1
587722983892648000,191.58248,0.58029998,0.084585,18.079687,16.318848,15.485087,15.081592,14.799595,10.801184,0.588129,5.591129,0.524704,11.116969,41,0.024,0.92699999,1,0,0
588848900991615000,191.81364,0.7451811,0.129681,19.961908,18.126904,17.075298,16.676899,16.342642,1.538106,0.79471,1.039571,0.792016,10.979981,37,0.87099999,0.12899999,0,0,1
588848900991746000,192.21227,0.75094151,0.121015,18.64328,17.54347,17.039005,16.707045,16.593954,4.677103,0.699918,2.430555,0.715408,10.430389,20,0.191,0.51899999,0,0,1
588848900454744000,191.85499,0.33044099,0.090768,18.65045,16.668472,15.712568,15.288526,14.935055,3.953521,0.40818,2.64153,0.442537,11.254372,26,0.73400003,0.266,0,1,0
587722984429977000,192.65379,0.99443563,0.099803,19.877771,17.969666,17.062469,16.671341,16.342731,1.507605,0.658827,1.025758,0.703916,10.708452,28,0.76800001,0.052,0,0,1
587722984429912000,192.56769,0.92902326,0.229426,22.056227,18.936039,17.532949,17.02582,16.711128,3.113757,0.760745,1.617826,0.814324,11.488291,68,0.926,0.029,0,1,0
587722984429912000,192.52984,0.89979713,0.097424,18.909901,17.428852,16.645311,16.234276,15.949958,6.958292,0.449,3.601758,0.463536,10.797063,33,0.078,0.92199999,1,0,0
587722983356039000,192.20851,0.11643507,0.071613,19.017759,17.156675,16.28517,15.885384,15.572244,1.753895,0.883121,1.26348,0.917201,10.727725,37,0.93300003,0.039,0,1,0
587722983355973000,192.01629,0.10474223,0.082373,20.269949,18.412912,17.557472,17.182604,16.892254,1.213476,0.757424,0.993715,0.779143,10.287662,52,0.66100001,0.162,0,0,1
587722983356104000,192.4468,0.06073055,0.108006,20.290798,18.537079,17.641041,17.263428,16.962381,0.886232,0.503928,0.852224,0.528311,10.478221,52,0.54900002,0.14300001,0,0,1
588848900455006000,192.52624,0.30619216,0.080802,19.412285,18.118542,17.469713,17.033819,16.786156,3.002,0.383279,1.873177,0.424056,10.249043,23,0.34299999,0.495,0,0,1
587722981735661000,169.85793,-1.1356233,0.066507,19.751968,18.040199,17.352289,17.040829,16.80106,0.753951,0.379878,0.786547,0.419343,9.970637,36,0.72399998,0.162,0,0,1
587722983346012000,169.32915,0.05980491,0.044876,19.270025,18.144918,17.758795,17.5569,17.529144,14.606921,0.644657,4.680263,0.654416,9.175345,52,0.141,0.67299998,0,0,1
587722984420212000,170.31078,0.97163519,0.151446,20.149879,18.459637,17.382805,16.946733,16.578735,2.785757,0.638567,1.546026,0.652529,11.0336,24,1,0,0,1,0
588848901518983000,170.10521,1.1835032,0.104988,18.581551,16.737906,15.865468,15.520659,15.218042,2.295311,0.474258,1.808196,0.454131,11.11917,35,0.81900001,0.095,0,1,0
588848901519179000,170.56178,1.2044032,0.075254,17.450819,16.037416,15.341151,14.964667,14.720169,16.232315,0.951219,6.807908,0.960916,10.94181,33,0,1,1,0,0
588848901519179000,170.58232,1.1703376,0.069549,19.692366,17.848795,17.008602,16.632874,16.346395,2.068324,0.695103,1.444075,0.683211,10.362009,32,0.611,0.21600001,0,0,1
587722984420343000,170.67761,0.96547357,0.206049,20.03299,18.282173,16.980337,16.49984,16.139832,3.226652,0.93394,1.81839,0.872854,11.60879,62,0.583,0.025,0,0,1
588848901519179000,170.66059,1.059843,0.075649,18.479347,17.052444,16.201633,15.763793,15.435399,4.396554,0.348736,2.977004,0.36842,10.915352,38,0.25,0.75,1,0,0
588848901519179000,170.63263,1.2072854,0.072861,20.084129,18.174652,17.327148,16.946379,16.671356,4.211739,0.266087,2.396528,0.297615,10.281214,45,0.13699999,0.76599997,1,0,0
587722984420343000,170.68406,0.88440427,0.073474,18.068943,16.42347,15.630297,15.250374,14.93445,4.773137,0.939204,2.366949,0.92278,10.944237,28,0.81,0.083,0,1,0
588848901519245000,170.78256,1.094402,0.075041,19.831659,18.139849,17.30125,16.940432,16.6961,3.535776,0.352982,2.104324,0.402112,10.256553,23,0.057,0.88999999,1,0,0
588848901519310000,170.89933,1.0876494,0.073661,19.060061,17.773869,17.270733,17.013325,16.845881,8.308325,0.949709,3.221128,0.919741,9.882737,14,0.083,0.65499997,0,0,1
588848901519311000,170.93444,1.200202,0.077281,20.230558,18.501444,17.664068,17.274384,17.013887,0.932678,0.30874,0.82448,0.41564,10.175469,36,0.49399999,0.45100001,0,0,1
588848899372810000,173.12466,-0.54405605,0.132317,20.122643,18.215532,17.09906,16.66048,16.259935,1.529906,0.985841,0.989919,0.971312,11.087605,32,0.73000002,0.198,0,0,1
588848899909746000,173.26401,-0.154201,0.121675,19.755703,18.177929,17.241203,16.796368,16.454229,2.613992,0.496742,1.554967,0.510013,10.868418,49,0.214,0.713,1,0,0
588848899909419000,172.52888,-0.12113628,0.114769,19.481075,18.164867,17.407131,16.932465,16.62649,6.689866,0.249987,3.213829,0.291253,10.717868,30,0.052,0.54699999,0,0,1
587722982273515000,172.18621,-0.81735202,0.06419,17.888796,16.612923,16.108686,15.814837,15.600096,12.321823,0.583408,4.714084,0.60531,10.309258,30,0.07,0.89399999,1,0,0
588848898835349000,171.8796,-0.98238256,0.077555,18.694069,17.193205,16.454473,16.034142,15.804026,9.890117,0.34539,4.464243,0.358977,10.647133,22,0.04,0.95999998,1,0,0
587722981736579000,171.98972,-1.2111543,0.042661,16.758888,15.046452,14.188095,13.735785,13.421235,16.086815,0.41138,9.279193,0.360975,10.558262,53,0.509,0.396,0,0,1
587722981736382000,171.60154,-1.0859153,0.132232,19.865211,18.063206,17.170046,16.749647,16.4128,3.973435,0.800002,1.940687,0.82857,10.765121,32,0.285,0.71499997,1,0,0
588848900977787000,160.26274,0.64152934,0.089559,19.529125,18.283461,17.694426,17.343597,17.149244,0.402548,0.991558,0.44354,0.999713,10.060868,55,0.29100001,0.109,0,0,1
587728950125723000,160.16094,0.89141595,0.18848,19.922136,18.271057,17.18495,16.777147,16.499638,1.604607,0.883099,1.174562,0.830593,11.134028,60,0.78500003,0.13,0,1,0
587726031166177000,160.22269,1.1561255,0.065873,19.251616,18.114424,17.593075,17.329842,17.117531,16.734465,0.54988,5.225637,0.59819,9.55945,27,0.235,0.66500002,0,0,1
588848900977983000,160.67573,0.68013167,0.094512,19.327551,17.404575,16.523964,16.153709,15.841811,1.252038,0.880261,0.951728,0.937742,10.795144,59,0.25400001,0.017,0,0,1
587728949589180000,160.82207,0.60206532,0.094662,18.590322,16.895357,16.070152,15.655354,15.345843,6.009625,0.553489,3.044794,0.570424,11.015411,44,0.047,0.90499997,1,0,0
587728950126051000,160.87658,0.98286169,0.180014,19.728817,18.2285,17.285263,16.848047,16.500448,5.116299,0.605027,2.42572,0.642831,11.173811,24,0.68699998,0.221,0,0,1
588848899905159000,162.81413,-0.15020631,0.165097,20.151628,18.244726,17.140188,16.70166,16.353056,2.607591,0.870621,1.48951,0.856471,11.177597,53,0.76099998,0.105,0,0,1
587728947979157000,162.22865,-0.70932096,0.026037,17.043041,16.114639,15.65711,15.434756,15.228883,3.843662,0.769412,2.350633,0.781811,9.58147,27,0.778,0.222,0,0,1
587728948516094000,162.3854,-0.27130874,0.160915,20.779995,18.457638,17.265732,16.825914,16.498018,2.477588,0.721046,1.306944,0.769583,11.234353,56,0.43799999,0.127,0,0,1
587728948516028000,162.19933,-0.34604594,0.016209,17.666052,16.861523,16.679401,16.612394,16.539722,3.468662,0.542462,2.046595,0.566862,8.247781,33,0.52899998,0.38,0,0,1
587728947978960000,161.69599,-0.83066925,0.229767,19.744659,18.331463,17.325069,16.816357,16.473103,2.355148,0.608039,1.512428,0.586743,11.469174,31,0.79299998,0.11,0,1,0
588848899904766000,161.92408,-0.19275695,0.128499,19.587503,17.950375,16.989687,16.543983,16.228077,2.479804,0.923635,1.482074,0.905778,11.003036,50,0.46799999,0.454,0,0,1
588848898830631000,161.02447,-0.96235284,0.026556,18.611782,17.152767,16.673264,16.457151,16.322187,19.119886,0.749643,8.006474,0.714518,9.013751,33,0.11,0.66900003,0,0,1
587728949052440000,161.10396,0.01737804,0.093416,18.937233,17.776638,17.20756,16.863123,16.672361,7.114369,0.848657,2.738377,0.873626,10.258006,39,0.102,0.81900001,1,0,0
587728947978436000,160.56979,-0.70885917,0.177494,20.309732,18.375851,17.190882,16.687798,16.283972,5.125649,0.284745,2.886931,0.315654,11.377061,28,0.084,0.87300003,1,0,0
587728948515307000,160.56078,-0.33095791,0.113941,19.009289,17.243128,16.331932,15.932636,15.611087,3.076245,0.676732,1.886176,0.683821,11.079497,23,0.80400002,0.19599999,0,0,1
587728949588918000,160.31582,0.42876107,0.127997,20.66902,18.667913,17.583338,17.125906,16.754967,1.478499,0.493875,1.165088,0.524686,10.869903,38,0.329,0.40099999,0,0,1
588848900441178000,160.88842,0.37212444,0.082268,17.959606,16.15144,15.282564,14.855361,14.53991,6.371732,0.772032,3.54586,0.735672,11.237344,18,0.81099999,0.189,0,0,1
587728950126182000,161.11264,0.89652931,0.075562,18.636646,17.824352,17.478975,17.032288,16.937635,1.038854,0.586319,0.851843,0.661092,10.06353,58,0.42199999,0.308,0,0,1
588848900978180000,161.2463,0.81191539,0.059038,19.581514,17.890028,17.091969,16.719414,16.437923,0.941473,0.747769,0.845614,0.757608,10.134719,49,0.653,0.082,0,0,1
588848899908567000,170.63028,-0.01712879,0.040742,17.6075,16.319338,15.738939,15.436516,15.164081,12.320296,0.592566,4.789883,0.604673,10.156145,26,0,1,1,0,0
587722982809731000,170.65871,-0.29107724,0.072957,19.386665,17.538099,16.644093,16.287735,15.932019,2.664906,0.88513,1.547481,0.867108,10.602066,27,0.54699999,0.33000001,0,0,1
587722982272663000,170.27407,-0.69830234,0.067314,18.99597,17.684801,17.157387,16.801205,16.631907,9.59551,0.262066,4.128032,0.29746,10.011451,25,0.139,0.80599999,0,0,1
