id,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,class
588848899910074000,0.260717,21.310465,19.18367,17.668425,17.128698,16.766468,1.782886,0.705783,1.172796,0.684466,11.578742,0
588848900447142000,0.097183,18.766968,16.876856,15.966452,15.587764,15.265376,2.290545,0.855618,1.339135,0.916308,11.100622,0
588848898838495000,0.12078,19.875864,18.13341,17.255703,16.84796,16.541628,4.126896,0.399997,2.320505,0.40622,10.731581,1
588848899375300000,0.132181,19.223183,17.308659,16.197433,15.769296,15.412848,5.608514,0.762454,2.4861,0.812514,11.440823,0
587722982276857000,0.081574,19.263178,17.478832,16.625256,16.270716,15.952127,2.620296,0.79567,1.611998,0.814646,10.653489,1
588848900986110000,0.062214,18.072819,16.839613,16.264959,15.956735,15.771883,15.347844,0.872771,5.291583,0.858654,10.228173,1
588848900449370000,0.08664,19.345406,17.811689,17.059921,16.644316,16.38464,6.373878,0.259663,3.402497,0.287729,10.476739,1
588848901523243000,0.200383,19.832018,17.932972,16.62701,16.130201,15.790041,2.763412,0.867093,1.546323,0.878057,11.690752,0
588848901523505000,0.081918,19.896908,18.29607,17.536951,17.176977,16.904753,1.96887,0.502774,1.243291,0.553573,10.203193,1
587722983350993000,0.209853,21.293638,18.828468,17.512341,17.030937,16.692383,1.729739,0.759925,1.001072,0.805706,11.333823,0
588848900449829000,0.099892,19.051165,17.669271,16.947788,16.580065,16.295383,3.37616,0.820614,1.895254,0.777815,10.787911,1
587728947977191000,0.222823,21.069864,18.671646,17.195442,16.715158,16.419285,2.443146,0.843122,1.260172,0.883429,11.597652,0
588848899902931000,0.0935,19.655952,17.783016,16.85639,16.456545,16.124779,1.783393,0.921551,1.191656,0.889275,10.750929,0
588848898829058000,0.139928,18.946241,17.753965,17.153744,16.78233,16.587879,4.938092,0.766777,2.2933,0.813296,10.655439,1
587728949587869000,0.096922,19.683798,18.101351,17.288759,16.843536,16.533169,3.630695,0.398028,1.987411,0.420572,10.587932,1
588848900439867000,0.028369,16.272594,15.361431,14.995685,14.834251,14.700248,4.335503,0.974592,2.934104,0.928619,9.794154,1
587728949587935000,0.097463,20.069046,18.2474,17.347967,16.959219,16.66287,1.263627,0.596268,1.001083,0.618493,10.540051,0
587728949587935000,0.094879,20.03862,18.612185,17.807968,17.357395,17.102779,2.58373,0.365115,1.607897,0.42195,10.346002,1
587728949588131000,0.106258,19.414698,17.53883,16.56702,16.135788,15.804695,3.217693,0.757978,1.691024,0.732819,11.025194,1
588848900440195000,0.117391,20.597002,18.562363,17.510424,17.062634,16.666006,2.427769,0.568859,1.463997,0.586711,10.800328,1
587728947441631000,0.038089,17.037092,15.86009,15.480721,15.231102,15.075717,19.693609,0.459653,7.852989,0.467265,9.905261,1
587728947441434000,0.028787,17.709995,16.432989,16.010599,15.800739,15.647282,19.122627,0.604591,6.374619,0.631378,9.464635,1
587728947441434000,0.250242,20.197021,17.902363,16.464598,15.93027,15.618052,5.116561,0.815455,2.389129,0.817633,11.975618,0
587728947978109000,0.125376,19.955757,18.33819,17.572653,17.20322,16.946419,5.652371,0.618815,2.635061,0.660264,10.482555,1
588848899903652000,0.096447,19.303028,17.913382,17.16514,16.802023,16.561003,3.635964,0.792447,1.936615,0.768463,10.461025,1
588848900440653000,0.081184,19.031908,17.7034,17.040014,16.659296,16.395018,8.137574,0.504504,3.49864,0.525983,10.368975,1
588848900977524000,0.11535,18.939329,17.919067,17.475943,17.167627,17.039101,7.346459,0.443541,3.141213,0.477924,10.174461,1
588848901518721000,0.06389,18.768864,17.349321,16.65933,16.313667,16.088406,6.472232,0.508251,3.104381,0.542316,10.257051,1
587722984419950000,0.063381,19.340494,17.940441,17.257933,16.937063,16.665138,1.769323,0.922224,1.228064,0.921561,9.913673,0
588848900981981000,0.105167,19.165756,17.688032,16.889339,16.488594,16.169901,5.373163,0.649911,2.938217,0.575551,10.770259,1
587722981736120000,0.029336,16.156792,14.865292,14.273821,13.952058,13.691268,5.822845,0.723888,3.593966,0.763971,10.506759,1
587722983346864000,0.169179,20.287294,18.312023,17.108027,16.629709,16.290039,1.819616,0.84525,1.181483,0.828213,11.38453,0
587722983346733000,0.131647,19.553513,17.595453,16.554445,16.117367,15.761365,3.881361,0.748919,2.025921,0.713139,11.288413,0
588848899908501000,0.176962,20.518414,18.614027,17.483593,17.010666,16.643026,3.373187,0.455536,1.886031,0.492252,11.17357,1
588848898833776000,0.170094,19.718225,18.339575,17.460178,16.992405,16.710102,4.04809,0.545877,2.095562,0.58031,11.02458,1
588848900444520000,0.097864,19.818619,18.014927,17.094727,16.698612,16.353283,2.064125,0.808178,1.219224,0.735586,10.668724,1
588848900444913000,0.100033,20.285666,18.523397,17.617277,17.222286,16.922762,1.262861,0.32094,1.011321,0.375073,10.452665,1
588848898835087000,0.025585,16.567358,14.78831,14.022584,13.632302,13.371309,6.847129,0.760458,4.657739,0.754863,10.633934,0
588848899371892000,0.048403,18.186335,17.202599,16.878647,16.654898,16.551571,15.347542,0.497191,5.985227,0.472288,9.46728,1
588848899918135000,0.082233,19.544258,18.191193,17.469833,17.066456,16.802334,9.614123,0.205497,4.465762,0.224041,10.286609,1
587722982819168000,0.081937,19.270895,17.327482,16.41946,16.026657,15.711209,3.338907,0.521775,2.292076,0.507404,10.811029,1
587722982282231000,0.084136,18.779955,17.106724,16.241611,15.827293,15.508946,7.878054,0.221666,4.525689,0.242067,10.756862,1
587722982818709000,0.118321,18.357925,17.257191,16.690681,16.324141,16.130753,4.932212,0.735112,2.427143,0.760839,10.703474,1
587722983892648000,0.084585,18.079687,16.318848,15.485087,15.081592,14.799595,10.801184,0.588129,5.591129,0.524704,11.116969,1
588848900454744000,0.090768,18.65045,16.668472,15.712568,15.288526,14.935055,3.953521,0.40818,2.64153,0.442537,11.254372,0
587722984429912000,0.229426,22.056227,18.936039,17.532949,17.02582,16.711128,3.113757,0.760745,1.617826,0.814324,11.488291,0
587722984429912000,0.097424,18.909901,17.428852,16.645311,16.234276,15.949958,6.958292,0.449,3.601758,0.463536,10.797063,1
587722983356039000,0.071613,19.017759,17.156675,16.28517,15.885384,15.572244,1.753895,0.883121,1.26348,0.917201,10.727725,0
587722984420212000,0.151446,20.149879,18.459637,17.382805,16.946733,16.578735,2.785757,0.638567,1.546026,0.652529,11.0336,0
588848901518983000,0.104988,18.581551,16.737906,15.865468,15.520659,15.218042,2.295311,0.474258,1.808196,0.454131,11.11917,0
588848901519179000,0.075254,17.450819,16.037416,15.341151,14.964667,14.720169,16.232315,0.951219,6.807908,0.960916,10.94181,1
588848901519179000,0.075649,18.479347,17.052444,16.201633,15.763793,15.435399,4.396554,0.348736,2.977004,0.36842,10.915352,1
588848901519179000,0.072861,20.084129,18.174652,17.327148,16.946379,16.671356,4.211739,0.266087,2.396528,0.297615,10.281214,1
587722984420343000,0.073474,18.068943,16.42347,15.630297,15.250374,14.93445,4.773137,0.939204,2.366949,0.92278,10.944237,0
588848901519245000,0.075041,19.831659,18.139849,17.30125,16.940432,16.6961,3.535776,0.352982,2.104324,0.402112,10.256553,1
588848899909746000,0.121675,19.755703,18.177929,17.241203,16.796368,16.454229,2.613992,0.496742,1.554967,0.510013,10.868418,1
587722982273515000,0.06419,17.888796,16.612923,16.108686,15.814837,15.600096,12.321823,0.583408,4.714084,0.60531,10.309258,1
588848898835349000,0.077555,18.694069,17.193205,16.454473,16.034142,15.804026,9.890117,0.34539,4.464243,0.358977,10.647133,1
587722981736382000,0.132232,19.865211,18.063206,17.170046,16.749647,16.4128,3.973435,0.800002,1.940687,0.82857,10.765121,1
587728950125723000,0.18848,19.922136,18.271057,17.18495,16.777147,16.499638,1.604607,0.883099,1.174562,0.830593,11.134028,0
587728949589180000,0.094662,18.590322,16.895357,16.070152,15.655354,15.345843,6.009625,0.553489,3.044794,0.570424,11.015411,1
587728947978960000,0.229767,19.744659,18.331463,17.325069,16.816357,16.473103,2.355148,0.608039,1.512428,0.586743,11.469174,0
587728949052440000,0.093416,18.937233,17.776638,17.20756,16.863123,16.672361,7.114369,0.848657,2.738377,0.873626,10.258006,1
587728947978436000,0.177494,20.309732,18.375851,17.190882,16.687798,16.283972,5.125649,0.284745,2.886931,0.315654,11.377061,1
588848899908567000,0.040742,17.6075,16.319338,15.738939,15.436516,15.164081,12.320296,0.592566,4.789883,0.604673,10.156145,1
587722982272598000,0.169454,19.164204,17.776527,16.844231,16.398232,16.096781,2.870301,0.98155,1.544762,0.965807,11.285758,0
588848898834497000,0.073733,18.554779,17.46171,16.950788,16.592657,16.445997,4.73321,0.658934,2.366712,0.689972,10.147614,1
588848900982177000,0.070481,18.793692,17.030481,16.14991,15.69485,15.364193,5.634911,0.324188,3.070754,0.370806,10.830658,1
587722983883473000,0.023882,18.513834,17.298738,16.798216,16.566938,16.391325,19.117851,0.214437,7.367504,0.236801,9.074537,1
588848901519245000,0.074075,19.6371,17.978306,17.172838,16.715076,16.379704,6.625405,0.300028,3.194644,0.349994,10.472322,1
588848898833645000,0.065973,19.584883,18.099577,17.453985,17.024166,16.722162,6.415435,0.189139,3.523014,0.209767,10.086747,1
587722982271614000,0.063987,17.136879,15.089453,14.19475,13.777935,13.45187,8.775862,0.808591,5.466022,0.737388,11.537777,0
588848899907322000,0.123583,18.590328,17.500353,17.012997,16.729382,16.561682,5.599135,0.914399,2.33992,0.929834,10.407376,1
587722982271549000,0.063807,19.982046,18.200075,17.369358,16.941666,16.591587,4.051943,0.265053,2.162218,0.314648,10.255519,1
588848899370320000,0.064497,18.460043,16.660828,15.827185,15.449199,15.139605,4.47163,0.635024,2.789674,0.614166,10.748933,0
588848899370254000,0.203162,20.688112,18.68951,17.470171,17.027927,16.693241,1.385096,0.760628,0.993882,0.77466,11.225523,0
588848899907125000,0.071482,19.748741,17.961016,17.118454,16.776136,16.465321,1.446357,0.294427,1.227642,0.334172,10.29063,1
588848900441440000,0.076737,19.931232,18.218664,17.447105,16.994862,16.709406,3.939101,0.301059,2.148798,0.360861,10.317445,1
588848900978835000,0.096358,17.952469,16.43375,15.62073,15.244635,14.949186,17.674099,0.749985,6.538049,0.747199,11.124949,1
587728947442811000,0.048641,18.1126,16.512886,15.814024,15.429311,15.144256,6.154603,0.280099,3.230835,0.329592,10.486201,1
587728948516094000,0.067338,19.115816,17.832123,17.17606,16.84206,16.596224,3.469967,0.581563,1.925468,0.615051,9.926987,1
587722983346733000,0.067943,19.299726,17.690807,17.048548,16.632334,16.400497,15.410973,0.171967,6.80783,0.194759,10.237358,1
587722983346667000,0.068594,17.734659,15.651374,14.721454,14.281406,13.959785,6.118768,0.863089,3.090123,0.918668,11.479276,0
588848900982308000,0.072825,18.171148,16.261442,15.581452,15.181211,14.950972,8.722861,0.549991,4.201708,0.56228,10.938465,1
588848900983095000,0.197554,20.692205,18.51936,17.214188,16.690313,16.337315,2.710093,0.847198,1.297812,0.855777,11.453864,0
588848900983357000,0.019539,15.099066,13.491796,12.831215,12.53969,12.357201,29.664835,0.896817,18.310259,0.706753,10.693024,1
588848899373203000,0.022227,18.13081,17.433451,17.33527,17.346979,17.249697,7.074944,0.287028,3.689104,0.319042,8.096545,1
588848899375104000,0.126101,18.072319,17.000208,16.393415,16.043116,15.814465,1.730215,0.675794,1.234831,0.665909,10.911743,1
587722984423424000,0.260992,20.221951,18.644341,17.441233,16.980522,16.66873,1.995819,0.867584,1.220522,0.833213,11.503295,0
588848900448780000,0.161009,20.201168,18.28643,17.151945,16.697666,16.394167,1.80453,0.94581,1.058359,0.989475,11.184856,0
588848899910598000,0.11789,19.590288,18.221426,17.452799,17.035391,16.727156,6.382833,0.298608,3.268512,0.328307,10.670898,1
588848898838495000,0.109727,20.405834,18.703695,17.724096,17.25964,16.888821,5.157214,0.203894,2.891736,0.252403,10.637349,1
587722981739331000,0.080028,17.711386,16.391136,15.755472,15.335433,15.112637,5.065183,0.529865,3.046359,0.507095,10.89665,1
588848898838167000,0.138005,19.235117,17.810106,17.019779,16.610397,16.368454,3.525496,0.782091,2.219424,0.771967,10.840665,1
587722982276202000,0.119817,19.173391,17.908434,17.217682,16.835276,16.595177,4.22901,0.575238,2.252205,0.578705,10.569392,1
587722982276137000,0.121131,19.416428,17.880909,16.933884,16.464375,16.083508,7.223791,0.222861,3.244754,0.282171,11.263489,1
587722982812876000,0.162707,19.693626,17.580746,16.389931,15.936878,15.595179,2.395037,0.634834,1.540486,0.628723,11.635158,0
588848900448256000,0.193978,20.102829,18.217821,17.07431,16.587816,16.178392,3.830161,0.592285,2.220229,0.58125,11.402832,0
588848899911844000,0.127538,19.251011,17.412676,16.385279,15.980153,15.64104,2.702959,0.808732,1.538711,0.822113,11.22894,0
588848900985651000,0.157835,19.683662,18.123539,17.131636,16.708363,16.38357,2.785949,0.733913,1.616801,0.727248,11.046162,1
588848901522587000,0.07796,20.019527,18.281002,17.424086,17.062954,16.749666,1.882501,0.442741,1.456484,0.494211,10.289257,1
587722981740249000,0.116338,19.388493,17.323973,16.352091,15.938215,15.63066,2.339723,0.938414,1.511867,0.928266,11.226927,0
588848899375628000,0.124427,19.792919,17.723408,16.659328,16.246462,15.875838,2.277983,0.931189,1.459989,0.881625,11.167006,0
587722982276726000,0.125537,19.692833,18.122293,17.186966,16.790274,16.436815,5.063487,0.413092,2.491778,0.452251,10.862648,1
587722983887667000,0.084657,19.025951,17.7003,17.1465,16.782902,16.582348,7.539837,0.341205,3.445947,0.37594,10.197559,1
588848900449763000,0.10434,19.834871,18.089865,17.103518,16.572641,16.214413,3.252231,0.388769,1.908356,0.41097,11.002305,1
588848899909746000,0.12201,20.183136,18.168346,17.052092,16.547625,16.108961,3.678743,0.293704,2.118239,0.342468,11.167086,1
587722983347912000,0.028823,18.214239,16.516218,15.781778,15.41986,15.137523,3.442652,0.872183,2.777952,0.81687,10.091288,0
588848900447273000,0.115911,18.763287,17.626823,17.084017,16.75271,16.550253,6.771215,0.688668,3.029993,0.692502,10.472634,1
588848899910598000,0.118265,20.495445,18.456711,17.464468,17.030918,16.641861,2.806893,0.233638,1.895324,0.28899,10.798792,1
587722982813073000,0.134207,20.3951,18.333109,17.218929,16.749281,16.361217,2.266496,0.336526,1.538428,0.396212,11.127969,1
588848898837971000,0.106491,19.941242,18.285574,17.402651,17.016306,16.7174,2.069027,0.613274,1.452047,0.613012,10.541781,1
588848898839937000,0.110567,19.758568,18.016779,17.016443,16.584566,16.217016,3.219154,0.898771,1.834965,0.884449,10.896773,0
588848899376873000,0.183092,20.833897,18.739183,17.659168,17.244125,16.928827,1.239466,0.692521,0.842063,0.762121,10.966798,0
588848899913744000,0.128323,20.015059,17.963169,16.854746,16.377583,15.979996,2.456093,0.738042,1.518571,0.686541,11.223395,1
587722982813925000,0.203424,20.863699,18.84837,17.554928,17.084507,16.713966,2.11492,0.673709,1.231686,0.702126,11.366747,0
588848901523505000,0.083818,19.812689,18.073929,17.061663,16.584866,16.223898,2.54092,0.311741,1.660357,0.373993,10.763589,1
588848900986896000,0.283065,21.03694,19.12623,17.653557,17.095501,16.747936,3.860254,0.668283,1.954067,0.686248,11.622524,0
587722983350337000,0.226322,20.990206,18.843699,17.449318,16.937878,16.604506,1.815843,0.846091,1.173857,0.82289,11.557254,0
588848900985847000,0.148999,20.294451,18.44809,17.304737,16.79463,16.407789,3.033206,0.350999,1.864771,0.386894,11.178721,1
587722983887274000,0.047297,17.129065,15.757927,15.061141,14.660234,14.368362,8.221786,0.442715,4.639316,0.430351,10.787767,1
588848899375759000,0.178227,19.748945,17.62178,16.405643,15.9082,15.572054,3.146648,0.945676,1.827015,0.908602,11.613444,0
588848900448714000,0.078566,18.565008,17.526443,17.07221,16.764223,16.682241,9.168168,0.750008,3.409723,0.775853,10.000035,1
588848900986175000,0.046655,18.795303,17.856579,17.575888,17.344791,17.217333,5.420148,0.285948,2.727786,0.339532,9.122677,1
587722984424210000,0.130322,19.441454,18.103367,17.474873,17.121799,16.920486,4.767064,0.652261,2.29697,0.704749,10.481272,1
587722981738938000,0.083301,19.003973,17.926657,17.507421,17.202841,17.059454,7.352299,0.478933,3.075838,0.502365,9.96463,1
588848900448518000,0.126312,20.158104,18.346361,17.40086,17.017365,16.67774,1.570667,0.41585,1.190636,0.438855,10.762948,1
588848899911712000,0.047637,17.326679,16.025785,15.449765,15.147715,14.89043,5.235987,0.789481,3.176867,0.720312,10.411528,1
588848899911844000,0.076991,17.898914,16.418036,15.732367,15.356373,15.103785,8.417093,0.833516,4.26937,0.783682,10.817921,1
588848900985716000,0.106045,20.180639,18.313915,17.339771,16.910355,16.578943,2.64578,0.395963,1.618031,0.466617,10.706937,1
587722981740314000,0.020398,16.692877,14.949251,14.142703,13.711541,13.423148,18.896656,0.299996,11.703486,0.232372,10.582031,1
587722981740249000,0.116324,19.542557,18.153328,17.342716,16.983511,16.628481,13.657248,0.380126,5.04009,0.391321,10.586153,1
588848899913154000,0.152498,18.612076,17.414951,16.725086,16.400909,16.188021,6.28172,0.765613,2.875568,0.775131,10.903309,1
588848900987158000,0.10658,20.799068,18.869255,17.763664,17.206873,16.752701,5.115628,0.430801,2.495635,0.436203,10.816439,1
588848901524226000,0.08107,19.561111,18.252289,17.769573,17.444464,17.255547,10.852221,0.246466,4.632106,0.274289,9.857778,1
587722984425455000,0.128582,19.804354,18.315739,17.59034,17.19733,16.891855,7.94101,0.242042,3.770237,0.286921,10.590884,1
587722982815170000,0.125463,20.710987,18.556118,17.676422,17.212919,16.885553,6.527362,0.248757,3.417249,0.289422,10.712779,1
588848898840330000,0.127081,18.890852,17.259689,16.358736,15.963588,15.666701,5.032045,0.730218,2.880596,0.707453,11.125175,1
587722982814974000,0.121862,18.487257,17.029446,16.203167,15.763377,15.430328,9.108763,0.391465,4.67423,0.375613,11.045934,1
588848901524357000,0.077745,17.930569,15.94552,15.017106,14.583602,14.271365,9.094866,0.627961,4.484983,0.632063,11.381691,0
588848900987551000,0.019968,19.399675,17.479113,16.67518,16.303808,16.004021,1.1741,0.934146,0.859111,0.958077,9.776397,0
588848899375694000,0.176699,20.515863,18.628321,17.415665,16.943338,16.560478,2.49272,0.297816,1.616698,0.35821,11.245715,1
587722983350599000,0.178629,20.724375,18.306168,17.112095,16.662245,16.306227,1.976069,0.87976,1.191284,0.858913,11.366482,0
588848899912827000,0.164834,19.736401,18.205999,17.317682,16.90062,16.609602,6.107662,0.499958,3.013663,0.516557,10.945506,1
587722984424538000,0.085157,19.081427,17.290306,16.47172,16.034037,15.707514,7.760753,0.302519,3.857616,0.325758,10.655996,1
588848900986568000,0.246119,22.049021,19.074684,17.692404,17.18202,16.896601,1.594621,0.740007,1.016938,0.762105,11.406331,0
587722983352041000,0.182297,19.870264,17.885084,16.62265,16.154013,15.805659,2.977536,0.885458,1.832542,0.865879,11.569928,0
588848900450877000,0.172449,19.751221,18.376095,17.546762,17.164162,16.914127,6.666697,0.793889,2.832492,0.815538,10.808747,1
588848901524750000,0.069357,19.444956,18.180971,17.627035,17.297335,17.034695,4.15347,0.457222,2.197955,0.522688,9.89065,1
588848900988076000,0.099693,18.905148,17.284061,16.406082,15.987533,15.640896,7.608586,0.232249,3.661178,0.312244,10.997642,1
587722982816350000,0.126264,20.14065,18.292057,17.243269,16.802502,16.450136,1.3824,0.999366,0.989438,0.999905,10.93113,0
588848900986306000,0.07582,18.091259,16.944977,16.340033,15.998731,15.793867,7.108107,0.861796,3.064479,0.887901,10.466691,1
588848900449697000,0.038599,17.424936,16.210381,15.64243,15.306246,15.057564,3.664861,0.805309,2.480951,0.753695,10.165586,1
588848899913810000,0.116557,18.967739,16.947184,15.967566,15.561215,15.248945,3.563873,0.936313,1.97041,0.938524,11.324672,0
588848899913482000,0.110381,18.623524,17.418736,16.804407,16.454758,16.218546,6.04057,0.799953,2.709628,0.826871,10.633359,1
588848899913089000,0.109706,19.44203,17.525417,16.554562,16.096081,15.700101,4.362248,0.400016,2.457348,0.434364,11.121997,1
587722982277841000,0.114226,18.868507,17.921625,17.602301,17.351076,17.212461,5.760691,0.450001,2.675165,0.487308,10.279908,1
587722982277841000,0.112109,18.891277,16.900757,15.882268,15.469075,15.061701,3.917287,0.745512,2.309836,0.726153,11.444846,0
588848899376677000,0.079435,18.575232,17.027349,16.257143,15.82877,15.523024,8.867272,0.199649,4.821839,0.209973,10.803509,1
588848899913482000,0.021232,17.395042,16.127607,15.619678,15.375356,15.321223,19.639849,0.631953,7.173671,0.625969,9.480527,1
588848899913351000,0.104069,19.764956,17.896652,16.928249,16.524694,16.184492,2.404795,0.75371,1.505689,0.72881,10.841171,1
587722982814056000,0.248956,20.701614,18.107979,16.608589,16.073666,15.773148,6.452606,0.616508,2.929153,0.633127,11.979653,0
587722981740314000,0.09244,18.394972,16.338551,15.323048,14.907063,14.564792,4.256206,0.624007,2.839768,0.606076,11.410531,0
587722983887732000,0.076988,19.078945,17.542385,16.853754,16.430199,16.176298,6.349518,0.449988,2.961983,0.470297,10.519815,1
588848900450091000,0.157993,19.347752,17.444744,16.330217,15.899957,15.585597,3.624784,0.857749,1.896215,0.87153,11.463558,0
587722983888060000,0.167524,20.086674,18.095791,16.97891,16.524593,16.186348,2.212257,0.818237,1.264644,0.838296,11.28126,0
588848899914465000,0.275578,21.21781,18.992125,17.409924,16.859909,16.484877,3.153238,0.899922,1.510613,0.876425,11.765964,0
588848901525733000,0.235651,21.089939,18.944159,17.505503,16.990271,16.655041,1.911686,0.852295,1.225112,0.788702,11.534711,0
588848898842361000,0.060579,17.752172,16.527216,16.010317,15.712254,15.52566,13.064902,0.942375,5.349909,0.887072,10.297903,1
588848899379232000,0.202854,20.735836,18.585186,17.239248,16.753874,16.382563,2.856356,0.802674,1.542298,0.815911,11.45838,0
588848899379036000,0.134911,19.6101,18.34025,17.645264,17.249182,16.96467,5.077014,0.300001,2.53437,0.367136,10.582225,1
587722982816874000,0.114293,20.133579,18.216274,17.236971,16.847946,16.528263,1.478409,0.359469,1.253117,0.418552,10.767801,1
588848901523898000,0.112694,19.903019,18.027061,17.302946,16.898136,16.641193,5.213601,0.495426,2.56445,0.536919,10.618131,1
588848901523898000,0.112995,18.349522,16.417341,15.441882,15.033874,14.706507,4.802311,0.87375,2.848699,0.855742,11.501542,0
588848899377594000,0.095147,19.733332,18.172295,17.2906,16.877241,16.581394,2.296987,0.770199,1.50883,0.735215,10.557421,1
588848898840461000,0.063923,19.254913,18.216743,17.747478,17.498514,17.382151,9.739506,0.219513,3.950297,0.267751,9.500636,1
588848900450549000,0.095514,19.143156,17.693382,16.951424,16.590311,16.289827,6.368166,0.750028,2.817591,0.798723,10.550509,1
587722984427225000,0.13824,19.686287,18.233135,17.399387,17.030022,16.697451,5.035107,0.974866,2.377657,0.996931,10.788911,1
587722983353810000,0.022994,17.257215,16.003431,15.416965,15.150733,14.975675,23.812387,0.752293,8.211401,0.765449,9.722631,1
588848898843279000,0.089137,19.551413,18.194897,17.456141,17.040363,16.778011,10.521512,0.182742,4.59041,0.216119,10.358552,1
588848898843082000,0.153432,19.263624,18.035067,17.317322,16.906191,16.676809,1.424947,0.712575,1.088983,0.721187,10.80601,0
588848898842820000,0.109881,18.946396,17.832102,17.213856,16.854246,16.633402,5.114695,0.486418,2.546996,0.529202,10.483276,1
587722981743919000,0.117993,19.949415,18.530172,17.72957,17.332056,17.053091,1.630862,0.890682,1.213023,0.884225,10.465344,1
588848898842755000,0.110258,19.525082,17.523262,16.517399,16.047493,15.694625,5.79206,0.298129,3.170189,0.34207,11.14467,1
587722982817464000,0.078994,19.074394,17.598799,16.852516,16.465359,16.18721,1.928636,0.728081,1.460871,0.755897,10.496252,1
588848898839347000,0.115298,19.615437,18.318344,17.595789,17.235506,16.955582,10.849379,0.565443,3.560643,0.629065,10.46527,1
588848898839347000,0.093889,18.615559,17.589912,17.224829,16.958561,16.842297,8.007027,0.769025,3.420979,0.76452,9.967031,1
587722984424865000,0.04951,18.402727,17.006224,16.367804,16.015078,15.73888,11.578767,0.287002,5.245592,0.305461,10.186316,1
587722983888322000,0.06414,18.337345,16.28264,15.474458,15.182577,14.84021,8.020925,0.399958,4.544412,0.373492,10.753993,1
587722984425128000,0.11319,19.330748,17.336836,16.364967,15.944214,15.565207,3.351487,0.694544,1.922092,0.712794,11.180514,0
588848899377660000,0.070367,18.497406,16.983564,16.206949,15.802847,15.510697,5.157155,0.639291,2.866699,0.626554,10.686963,1
588848899377201000,0.075,19.637589,17.976488,17.188892,16.735264,16.404362,7.429211,0.214254,3.89717,0.233008,10.443531,1
588848899376873000,0.177908,20.426729,18.83531,17.652821,17.199099,16.861406,3.387237,0.726509,1.844124,0.616943,11.079243,1
587722981741166000,0.059491,19.035273,17.2754,16.360296,15.871369,15.483259,7.829599,0.199976,4.094049,0.233202,10.768896,1
588848900450877000,0.082383,19.627544,18.313929,17.642582,17.213297,17.019451,3.015255,0.432333,1.732168,0.46657,10.177131,1
588848900988010000,0.020788,16.81391,15.530682,14.901809,14.588014,14.313677,8.930666,0.444748,7.415726,0.395646,9.920085,1
587722983889371000,0.078512,19.417986,17.812574,17.017056,16.566645,16.201313,8.320398,0.174105,4.428435,0.217794,10.612353,1
588848899915383000,0.11612,19.447598,18.281355,17.641922,17.344254,17.08783,9.139886,0.762102,3.122196,0.820811,10.29397,1
587722982816546000,0.157849,19.955631,17.544346,16.34878,15.916139,15.5727,5.362691,0.652436,2.82532,0.629586,11.593904,0
588848898841116000,0.206442,19.8016,17.617142,16.314219,15.812657,15.497984,3.573318,0.822224,1.890617,0.828013,11.807215,0
587722982815301000,0.082103,19.042612,17.074629,16.186825,15.763786,15.471587,2.497735,0.853532,1.857805,0.820512,10.908574,0
588848900990042000,0.093327,18.793352,16.780533,15.850986,15.426756,15.083583,3.328337,0.828968,2.226195,0.78336,11.215063,0
587722982282166000,0.106818,18.520452,17.377604,16.75285,16.359426,16.134069,2.377388,0.615557,1.811405,0.6276,10.72939,1
587722982819037000,0.0899,20.172747,18.400766,17.470711,17.101149,16.763683,1.567325,0.398271,1.238855,0.459624,10.439451,1
588848898843803000,0.13835,18.982664,17.274923,16.322975,15.890931,15.54831,7.943804,0.510178,3.850953,0.510424,11.303986,1
587722983352172000,0.125976,19.888315,18.453899,17.658138,17.227325,16.921627,9.961246,0.171459,4.780241,0.218991,10.665059,1
587722983352827000,0.150638,19.389067,17.482372,16.351965,15.887925,15.543936,3.877526,0.864031,2.025553,0.890348,11.50143,0
588848900451926000,0.029623,18.253687,17.060221,16.674555,16.476273,16.30283,25.203632,0.364937,8.922145,0.407392,9.435315,1
588848901525733000,0.090894,18.966215,17.584257,16.816759,16.376638,16.103872,3.666424,0.419533,2.336448,0.462256,10.724115,1
588848899916103000,0.079833,18.795622,16.763124,15.822373,15.410653,15.078849,4.014441,0.692947,2.366438,0.703152,11.098442,0
588848899379232000,0.146495,20.380924,18.50034,17.380777,16.92625,16.596199,2.228984,0.39976,1.544445,0.463036,11.024913,1
588848898842034000,0.1516,20.281725,17.879091,16.820505,16.299599,15.95901,10.81427,0.227999,4.659959,0.266964,11.340549,1
588848901524291000,0.082586,18.533258,17.443579,17.049797,16.720568,16.590195,4.31581,0.340447,2.696384,0.356332,10.130246,1
588848899913810000,0.116332,18.814182,17.709143,17.136621,16.830721,16.601078,6.975016,0.922427,3.01977,0.911964,10.473344,1
587722983352172000,0.074641,18.355221,16.488728,15.62933,15.217673,14.883579,4.20918,0.735319,2.37412,0.760621,11.037528,0
587722983889109000,0.183699,20.041605,18.141756,16.882164,16.387974,16.064707,2.564516,0.690381,1.578087,0.726456,11.482005,0
587722983352369000,0.100242,19.274029,17.796572,17.039442,16.613237,16.356539,4.201277,0.420098,2.619975,0.447706,10.65872,1
